Id,SalePrice
2734,128441.37499833886
2735,113646.56520637331
2736,121010.59756852091
2737,99440.80261599265
2738,107687.78636524257
2739,138749.4438910816
2740,120419.08761448601
2741,127881.88015236617
2742,142994.0576826263
2743,121423.23073160167
2744,131346.40458127946
2745,127294.17524538781
2746,111968.73846267367
2747,142970.30601158008
2748,110390.677183424
2749,108054.10723499324
2750,113355.80686410346
2751,111976.89535543755
2752,189341.54531211822
2753,126005.83110563025
2754,189149.51432829068
2755,112420.87980652957
2756,80016.71348441391
2757,64040.365838098776
2758,61651.54625537018
2759,129506.21970785632
2760,105081.01986899205
2761,121275.93216315922
2762,119773.87471533091
2763,163265.8129404812
2764,141102.53277256925
2765,220846.57383337792
2766,110648.13724753306
2767,76245.62451020982
2768,106856.22983798767
2769,109885.54628898921
2770,133866.72927305146
2771,94750.163887746
2772,88051.94863633324
2773,126864.08145227992
2774,118033.25143372109
2775,104921.80102582683
2776,117305.5378376154
2777,126686.67037560782
2778,112633.70458571937
2779,108789.21281638059
2780,83498.85731784256
2781,81321.21228964879
2782,72148.11141482294
2783,63068.631469421714
2784,108809.67900369821
2785,112666.62483093065
2786,55288.09894342779
2787,109906.4927817652
2788,57583.208193930564
2789,144991.2133527088
2790,85304.24551010133
2791,99364.90663890267
2792,41038.102106755614
2793,146778.65051625416
2794,86852.0612363883
2795,99385.19446983888
2796,89600.30031783495
2797,181193.34983413256
2798,94124.1650141615
2799,89801.95776939784
2800,70912.97821419647
2801,94591.22679446494
2802,115552.54758404396
2803,136995.3379671812
2804,122157.55617564288
2805,92562.09253545477
2806,64548.290607161776
2807,151092.37708711403
2808,131759.29358813234
2809,112031.70878640642
2810,113154.18549432693
2811,137712.4217783719
2812,126557.71890673088
2813,134836.09675092608
2814,121435.33560577378
2815,98222.59385375853
2816,189809.35697119898
2817,133505.8497018732
2818,116030.3137845914
2819,150294.2285705952
2820,121555.93563683172
2821,98894.14427089728
2822,156473.0334212981
2823,231342.9739768144
2824,138613.0355697413
2825,124346.77318138158
2826,114956.45151898604
2827,112554.83026528805
2828,192462.0394434144
2829,172445.6531098345
2830,190507.15831764197
2831,142663.06653103864
2832,206503.21028953593
2833,257113.7986747748
2834,188023.51089134402
2835,193225.16856749335
2836,173994.78044929417
2837,153713.12541679083
2838,125525.65274498564
2839,157260.8939249878
2840,172323.27326462753
2841,178862.7730040067
2842,197347.06582876923
2843,122975.90533964762
2844,138780.56805103205
2845,99157.21739154238
2846,184827.59500263026
2847,176075.36662442327
2848,197972.42450362726
2849,185961.03971250722
2850,256523.662253341
2851,182272.446222447
2852,196579.93008655225
2853,210373.3240841079
2854,124637.20451965339
2855,182712.52304555144
2856,177906.09932043063
2857,168002.76391117586
2858,180933.07291380735
2859,97327.68420115174
2860,104235.59451994409
2861,113367.80688868168
2862,168202.66407581957
2863,117818.74358479748
2864,192143.85037476989
2865,117120.54044324566
2866,126867.33393479511
2867,71169.89456260989
2868,99781.09846093056
2869,88384.70399436657
2870,122680.95348525082
2871,67789.40803894239
2872,30669.70778142746
2873,88555.51233780703
2874,118967.55693840132
2875,112278.62486255744
2876,150203.29781922165
2877,115086.54014992902
2878,160363.50855914882
2879,123866.05738484034
2880,87417.25411367948
2881,125403.9064481966
2882,143850.3329986399
2883,164880.8107590361
2884,178265.1132197318
2885,160143.32423878345
2886,184870.56080257127
2887,102946.82677407221
2888,121573.67743370727
2889,50951.17495462074
2890,66095.29296758528
2891,116951.27549511525
2892,62697.33381446185
2893,94167.00013884049
2894,50493.92350655805
2895,244017.1065071732
2896,229858.79017767202
2897,172068.69855439462
2898,122825.96872441797
2899,188302.0877738277
2900,138597.58356942626
2901,175972.97704652543
2902,167489.38247185986
2903,292553.1697081229
2904,305542.36113932944
2905,79949.53171896598
2906,183281.33812791284
2907,92849.44359296681
2908,106796.13386822322
2909,119863.28378985856
2910,68248.39825472918
2911,66851.03308000053
2912,125669.81896408334
2913,65232.76522657359
2914,60366.518075300686
2915,65882.59284576682
2916,67631.99733113851
2917,152873.72574743122
2918,105283.41667726806
2919,200557.16720188534
